Id,SalePrice
2736,130163.62829412313
2737,114291.31979829125
2738,138155.63745068343
2739,162109.5884620404
2740,138554.84219423536
2741,142144.8784485284
2742,162852.92641728473
2743,152486.45048276958
2744,166573.3135481147
2745,144181.87017656493
2746,127754.42068085377
2747,154410.07273653906
2748,126665.25212179046
2749,133349.7582084277
2750,118382.18711409954
2751,131456.41353446673
2752,208800.67216141944
2753,139298.7159353984
2754,215566.54688257433
2755,136173.91076675823
2756,95013.7425258276
2757,74714.48903046818
2758,99999.42130019031
2759,149693.4948521125
2760,109291.05526139314
2761,141538.65877543337
2762,138355.06285556563
2763,196638.0201504349
2764,176335.79988904513
2765,302962.52355790377
2766,125599.47271376109
2767,86546.60829061219
2768,112169.47295595171
2769,123575.38420134
2770,152450.6987046615
2771,118391.2052656008
2772,108419.46838772036
2773,165362.77053335297
2774,135066.11840467097
2775,110317.76127197774
2776,143265.37824528597
2777,165955.31512305533
2778,112998.02377997221
2779,115842.40511863616
2780,88980.64558835953
2781,103646.26510119007
2782,98363.35140137174
2783,91796.01170815542
2784,127966.71520089402
2785,144879.7165718612
2786,82386.7018891757
2787,131452.37049286356
2788,82870.24687322536
2789,176293.48972372425
2790,99177.33889330662
2791,117848.75929561064
2792,68558.2478007147
2793,136775.72322072848
2794,93605.27342780236
2795,116903.60236730614
2796,95852.45650964853
2797,214426.4636154342
2798,106910.46907322793
2799,122078.36712998226
2800,71456.00881886503
2801,111236.12416951737
2802,128345.84231116086
2803,163841.78306881245
2804,127273.55373309186
2805,105132.32501929069
2806,90537.30711552741
2807,162000.65090952918
2808,155175.68067196503
2809,127968.50004136951
2810,124989.56138634175
2811,167551.28115040762
2812,168071.16485021793
2813,168584.05995800166
2814,156602.96356101925
2815,97834.58913034775
2816,225100.42757364424
2817,153079.546725043
2818,138185.49998009307
2819,184386.68329946423
2820,131168.7594325849
2821,107943.49042940326
2822,207479.22129543073
2823,323526.80150880426
2824,178200.09932081393
2825,169539.75388212985
2826,138661.41873797897
2827,138130.42486343245
2828,219731.17548347908
2829,246360.3392526392
2830,222531.09857754875
2831,178707.3859800137
2832,235951.53289299502
2833,283231.42990705656
2834,215609.20920943338
2835,218271.19382572008
2836,197321.71990776694
2837,150188.85041657588
2838,142812.14527902228
2839,182155.0113299309
2840,204961.142085669
2841,204627.0925069232
2842,231336.74600158902
2843,154994.5751135469
2844,167943.9258330247
2845,123983.97211796371
2846,209641.31435088706
2847,202594.70601265645
2848,220526.3975030599
2849,200193.89138862668
2850,291973.8495831294
2851,226381.79720764782
2852,243257.1721949518
2853,231615.61325756315
2854,147521.75144795413
2855,208857.03321484046
2856,198134.9005760601
2857,192550.3440030652
2858,214447.75760676054
2859,109396.65115847305
2860,123623.86018708239
2861,125092.87621154175
2862,209988.65611742524
2863,127151.53586040511
2864,247167.532030782
2865,145696.55150929806
2866,159108.0332306421
2867,109554.49843692336
2868,103348.47612954612
2869,95024.86593732196
2870,123527.23646367415
2871,79764.01825808185
2872,55116.4512933068
2873,94063.30722840625
2874,138948.85624283244
2875,111609.16939905573
2876,180604.1217624456
2877,137218.12481330315
2878,138030.50906478017
2879,123974.01069001747
2880,100345.21357856388
2881,121517.81058431142
2882,151699.60219598137
2883,177284.98338615167
2884,194731.38098957986
2885,168969.0531707614
2886,215712.89328144147
2887,98313.92724057531
2888,151902.4244893153
2889,66008.87892408369
2890,90394.32644374053
2891,137862.2314119682
2892,63258.69294785469
2893,88549.609552871
2894,59373.043657561364
2895,303012.40395134926
2896,270780.5091562675
2897,209999.22019002013
2898,160955.98526900396
2899,220837.56210303344
2900,159016.2012299872
2901,209776.31087820278
2902,203508.85988042172
2903,329609.64608739305
2904,353103.4993652319
2905,84505.209233743
2906,216060.79024043385
2907,117582.10638962194
2908,138714.45663254647
2909,163411.40449493704
2910,90057.37741650606
2911,90470.41519333798
2912,149069.24451776195
2913,87142.01434372923
2914,86902.20995812306
2915,94592.2080295115
2916,86759.82946263354
2917,156068.3493607899
2918,117483.84625779196
2919,240124.78312606717
